Time,Valley Library Electricity (kWh)
Thu Jul 05 2018 19:30:00 GMT-0700 (Pacific Daylight Time),102
Thu Jul 05 2018 19:15:00 GMT-0700 (Pacific Daylight Time),101
Thu Jul 05 2018 19:00:00 GMT-0700 (Pacific Daylight Time),103
Thu Jul 05 2018 18:45:00 GMT-0700 (Pacific Daylight Time),103
Thu Jul 05 2018 18:30:00 GMT-0700 (Pacific Daylight Time),105
Thu Jul 05 2018 18:15:00 GMT-0700 (Pacific Daylight Time),105
Thu Jul 05 2018 18:00:00 GMT-0700 (Pacific Daylight Time),106
Thu Jul 05 2018 17:45:00 GMT-0700 (Pacific Daylight Time),108
Thu Jul 05 2018 17:30:00 GMT-0700 (Pacific Daylight Time),109
Thu Jul 05 2018 17:15:00 GMT-0700 (Pacific Daylight Time),110
Thu Jul 05 2018 17:00:00 GMT-0700 (Pacific Daylight Time),113
Thu Jul 05 2018 16:45:00 GMT-0700 (Pacific Daylight Time),112
Thu Jul 05 2018 16:30:00 GMT-0700 (Pacific Daylight Time),115
Thu Jul 05 2018 16:15:00 GMT-0700 (Pacific Daylight Time),116
Thu Jul 05 2018 16:00:00 GMT-0700 (Pacific Daylight Time),124
Thu Jul 05 2018 15:45:00 GMT-0700 (Pacific Daylight Time),123
Thu Jul 05 2018 15:30:00 GMT-0700 (Pacific Daylight Time),115
Thu Jul 05 2018 15:15:00 GMT-0700 (Pacific Daylight Time),115
Thu Jul 05 2018 15:00:00 GMT-0700 (Pacific Daylight Time),113
Thu Jul 05 2018 14:45:00 GMT-0700 (Pacific Daylight Time),112
Thu Jul 05 2018 14:30:00 GMT-0700 (Pacific Daylight Time),111
Thu Jul 05 2018 14:15:00 GMT-0700 (Pacific Daylight Time),110
Thu Jul 05 2018 14:00:00 GMT-0700 (Pacific Daylight Time),110
Thu Jul 05 2018 13:45:00 GMT-0700 (Pacific Daylight Time),109
Thu Jul 05 2018 13:30:00 GMT-0700 (Pacific Daylight Time),107
Thu Jul 05 2018 13:15:00 GMT-0700 (Pacific Daylight Time),109
Thu Jul 05 2018 13:00:00 GMT-0700 (Pacific Daylight Time),107
Thu Jul 05 2018 12:45:00 GMT-0700 (Pacific Daylight Time),106
Thu Jul 05 2018 12:30:00 GMT-0700 (Pacific Daylight Time),106
Thu Jul 05 2018 12:15:00 GMT-0700 (Pacific Daylight Time),107
Thu Jul 05 2018 12:00:00 GMT-0700 (Pacific Daylight Time),105
Thu Jul 05 2018 11:45:00 GMT-0700 (Pacific Daylight Time),106
Thu Jul 05 2018 11:30:00 GMT-0700 (Pacific Daylight Time),104
Thu Jul 05 2018 11:15:00 GMT-0700 (Pacific Daylight Time),105
Thu Jul 05 2018 11:00:00 GMT-0700 (Pacific Daylight Time),106
Thu Jul 05 2018 10:45:00 GMT-0700 (Pacific Daylight Time),104
Thu Jul 05 2018 10:30:00 GMT-0700 (Pacific Daylight Time),105
Thu Jul 05 2018 10:15:00 GMT-0700 (Pacific Daylight Time),103
Thu Jul 05 2018 10:00:00 GMT-0700 (Pacific Daylight Time),104
Thu Jul 05 2018 09:45:00 GMT-0700 (Pacific Daylight Time),102
Thu Jul 05 2018 09:30:00 GMT-0700 (Pacific Daylight Time),100
Thu Jul 05 2018 09:15:00 GMT-0700 (Pacific Daylight Time),100
Thu Jul 05 2018 09:00:00 GMT-0700 (Pacific Daylight Time),98
Thu Jul 05 2018 08:45:00 GMT-0700 (Pacific Daylight Time),97
Thu Jul 05 2018 08:30:00 GMT-0700 (Pacific Daylight Time),97
Thu Jul 05 2018 08:15:00 GMT-0700 (Pacific Daylight Time),96
Thu Jul 05 2018 08:00:00 GMT-0700 (Pacific Daylight Time),93
Thu Jul 05 2018 07:45:00 GMT-0700 (Pacific Daylight Time),92
Thu Jul 05 2018 07:30:00 GMT-0700 (Pacific Daylight Time),76
Thu Jul 05 2018 07:15:00 GMT-0700 (Pacific Daylight Time),69
Thu Jul 05 2018 07:00:00 GMT-0700 (Pacific Daylight Time),66
Thu Jul 05 2018 06:45:00 GMT-0700 (Pacific Daylight Time),66
Thu Jul 05 2018 06:30:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 06:15:00 GMT-0700 (Pacific Daylight Time),66
Thu Jul 05 2018 06:00:00 GMT-0700 (Pacific Daylight Time),66
Thu Jul 05 2018 05:45:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 05:30:00 GMT-0700 (Pacific Daylight Time),66
Thu Jul 05 2018 05:15:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 05:00:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 04:45:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 04:30:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 04:15:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 04:00:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 03:45:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 03:30:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 03:15:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 03:00:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 02:45:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 02:30:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 02:15:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 02:00:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 01:45:00 GMT-0700 (Pacific Daylight Time),67
Thu Jul 05 2018 01:30:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 01:15:00 GMT-0700 (Pacific Daylight Time),68
Thu Jul 05 2018 01:00:00 GMT-0700 (Pacific Daylight Time),70
Thu Jul 05 2018 00:45:00 GMT-0700 (Pacific Daylight Time),69
Thu Jul 05 2018 00:30:00 GMT-0700 (Pacific Daylight Time),69
Thu Jul 05 2018 00:15:00 GMT-0700 (Pacific Daylight Time),70
Thu Jul 05 2018 00:00:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 23:45:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 23:30:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 23:15:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 23:00:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 22:45:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 22:30:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 22:15:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 22:00:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 21:45:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 21:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 21:15:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 21:00:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 20:45:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 20:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 20:15:00 GMT-0700 (Pacific Daylight Time),68
Wed Jul 04 2018 20:00:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 19:45:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 19:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 19:15:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 19:00:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 18:45:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 18:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 18:15:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 18:00:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 17:45:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 17:30:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 17:15:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 17:00:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 16:45:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 16:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 16:15:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 16:00:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 15:45:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 15:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 15:15:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 15:00:00 GMT-0700 (Pacific Daylight Time),72
Wed Jul 04 2018 14:45:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 14:30:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 14:15:00 GMT-0700 (Pacific Daylight Time),72
Wed Jul 04 2018 14:00:00 GMT-0700 (Pacific Daylight Time),72
Wed Jul 04 2018 13:45:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 13:30:00 GMT-0700 (Pacific Daylight Time),72
Wed Jul 04 2018 13:15:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 13:00:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 12:45:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 12:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 12:15:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 12:00:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 11:45:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 11:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 11:15:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 11:00:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 10:45:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 10:30:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 10:15:00 GMT-0700 (Pacific Daylight Time),68
Wed Jul 04 2018 10:00:00 GMT-0700 (Pacific Daylight Time),70
Wed Jul 04 2018 09:45:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 09:30:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 09:15:00 GMT-0700 (Pacific Daylight Time),68
Wed Jul 04 2018 09:00:00 GMT-0700 (Pacific Daylight Time),67
Wed Jul 04 2018 08:45:00 GMT-0700 (Pacific Daylight Time),68
Wed Jul 04 2018 08:30:00 GMT-0700 (Pacific Daylight Time),67
Wed Jul 04 2018 08:15:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 08:00:00 GMT-0700 (Pacific Daylight Time),68
Wed Jul 04 2018 07:45:00 GMT-0700 (Pacific Daylight Time),68
Wed Jul 04 2018 07:30:00 GMT-0700 (Pacific Daylight Time),68
Wed Jul 04 2018 07:15:00 GMT-0700 (Pacific Daylight Time),68
Wed Jul 04 2018 07:00:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 06:45:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 06:30:00 GMT-0700 (Pacific Daylight Time),69
Wed Jul 04 2018 06:15:00 GMT-0700 (Pacific Daylight Time),71
Wed Jul 04 2018 06:00:00 GMT-0700 (Pacific Daylight Time),73
Wed Jul 04 2018 05:45:00 GMT-0700 (Pacific Daylight Time),94
Wed Jul 04 2018 05:30:00 GMT-0700 (Pacific Daylight Time),93
Wed Jul 04 2018 05:15:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 05:00:00 GMT-0700 (Pacific Daylight Time),96
Wed Jul 04 2018 04:45:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 04:30:00 GMT-0700 (Pacific Daylight Time),94
Wed Jul 04 2018 04:15:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 04:00:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 03:45:00 GMT-0700 (Pacific Daylight Time),97
Wed Jul 04 2018 03:30:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 03:15:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 03:00:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 02:45:00 GMT-0700 (Pacific Daylight Time),97
Wed Jul 04 2018 02:30:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 02:15:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 02:00:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 01:45:00 GMT-0700 (Pacific Daylight Time),96
Wed Jul 04 2018 01:30:00 GMT-0700 (Pacific Daylight Time),96
Wed Jul 04 2018 01:15:00 GMT-0700 (Pacific Daylight Time),95
Wed Jul 04 2018 01:00:00 GMT-0700 (Pacific Daylight Time),97
Wed Jul 04 2018 00:45:00 GMT-0700 (Pacific Daylight Time),98
Wed Jul 04 2018 00:30:00 GMT-0700 (Pacific Daylight Time),97
Wed Jul 04 2018 00:15:00 GMT-0700 (Pacific Daylight Time),96
Wed Jul 04 2018 00:00:00 GMT-0700 (Pacific Daylight Time),96
Tue Jul 03 2018 23:45:00 GMT-0700 (Pacific Daylight Time),97
Tue Jul 03 2018 23:30:00 GMT-0700 (Pacific Daylight Time),97
Tue Jul 03 2018 23:15:00 GMT-0700 (Pacific Daylight Time),96
Tue Jul 03 2018 23:00:00 GMT-0700 (Pacific Daylight Time),96
Tue Jul 03 2018 22:45:00 GMT-0700 (Pacific Daylight Time),97
Tue Jul 03 2018 22:30:00 GMT-0700 (Pacific Daylight Time),96
Tue Jul 03 2018 22:15:00 GMT-0700 (Pacific Daylight Time),96
Tue Jul 03 2018 22:00:00 GMT-0700 (Pacific Daylight Time),98
Tue Jul 03 2018 21:45:00 GMT-0700 (Pacific Daylight Time),97
Tue Jul 03 2018 21:30:00 GMT-0700 (Pacific Daylight Time),97
Tue Jul 03 2018 21:15:00 GMT-0700 (Pacific Daylight Time),98
Tue Jul 03 2018 21:00:00 GMT-0700 (Pacific Daylight Time),100
Tue Jul 03 2018 20:45:00 GMT-0700 (Pacific Daylight Time),98
Tue Jul 03 2018 20:30:00 GMT-0700 (Pacific Daylight Time),99
Tue Jul 03 2018 20:15:00 GMT-0700 (Pacific Daylight Time),102
Tue Jul 03 2018 20:00:00 GMT-0700 (Pacific Daylight Time),100
Tue Jul 03 2018 19:45:00 GMT-0700 (Pacific Daylight Time),102
Tue Jul 03 2018 19:30:00 GMT-0700 (Pacific Daylight Time),104
Tue Jul 03 2018 19:15:00 GMT-0700 (Pacific Daylight Time),103
Tue Jul 03 2018 19:00:00 GMT-0700 (Pacific Daylight Time),104
Tue Jul 03 2018 18:45:00 GMT-0700 (Pacific Daylight Time),102
Tue Jul 03 2018 18:30:00 GMT-0700 (Pacific Daylight Time),104
Tue Jul 03 2018 18:15:00 GMT-0700 (Pacific Daylight Time),103
Tue Jul 03 2018 18:00:00 GMT-0700 (Pacific Daylight Time),103
Tue Jul 03 2018 17:45:00 GMT-0700 (Pacific Daylight Time),105
Tue Jul 03 2018 17:30:00 GMT-0700 (Pacific Daylight Time),105
Tue Jul 03 2018 17:15:00 GMT-0700 (Pacific Daylight Time),107
Tue Jul 03 2018 17:00:00 GMT-0700 (Pacific Daylight Time),107
Tue Jul 03 2018 16:45:00 GMT-0700 (Pacific Daylight Time),109
Tue Jul 03 2018 16:30:00 GMT-0700 (Pacific Daylight Time),107
Tue Jul 03 2018 16:15:00 GMT-0700 (Pacific Daylight Time),109
Tue Jul 03 2018 16:00:00 GMT-0700 (Pacific Daylight Time),110
Tue Jul 03 2018 15:45:00 GMT-0700 (Pacific Daylight Time),108
Tue Jul 03 2018 15:30:00 GMT-0700 (Pacific Daylight Time),108
Tue Jul 03 2018 15:15:00 GMT-0700 (Pacific Daylight Time),106
Tue Jul 03 2018 15:00:00 GMT-0700 (Pacific Daylight Time),107
Tue Jul 03 2018 14:45:00 GMT-0700 (Pacific Daylight Time),106
Tue Jul 03 2018 14:30:00 GMT-0700 (Pacific Daylight Time),106
Tue Jul 03 2018 14:15:00 GMT-0700 (Pacific Daylight Time),106
Tue Jul 03 2018 14:00:00 GMT-0700 (Pacific Daylight Time),107
Tue Jul 03 2018 13:45:00 GMT-0700 (Pacific Daylight Time),106
Tue Jul 03 2018 13:30:00 GMT-0700 (Pacific Daylight Time),107
Tue Jul 03 2018 13:15:00 GMT-0700 (Pacific Daylight Time),107
Tue Jul 03 2018 13:00:00 GMT-0700 (Pacific Daylight Time),108
Tue Jul 03 2018 12:45:00 GMT-0700 (Pacific Daylight Time),105
Tue Jul 03 2018 12:30:00 GMT-0700 (Pacific Daylight Time),107
Tue Jul 03 2018 12:15:00 GMT-0700 (Pacific Daylight Time),106
Tue Jul 03 2018 12:00:00 GMT-0700 (Pacific Daylight Time),103
Tue Jul 03 2018 11:45:00 GMT-0700 (Pacific Daylight Time),104
Tue Jul 03 2018 11:30:00 GMT-0700 (Pacific Daylight Time),103
Tue Jul 03 2018 11:15:00 GMT-0700 (Pacific Daylight Time),104
Tue Jul 03 2018 11:00:00 GMT-0700 (Pacific Daylight Time),103
Tue Jul 03 2018 10:45:00 GMT-0700 (Pacific Daylight Time),104
Tue Jul 03 2018 10:30:00 GMT-0700 (Pacific Daylight Time),101
Tue Jul 03 2018 10:15:00 GMT-0700 (Pacific Daylight Time),101
Tue Jul 03 2018 10:00:00 GMT-0700 (Pacific Daylight Time),102
Tue Jul 03 2018 09:45:00 GMT-0700 (Pacific Daylight Time),100
Tue Jul 03 2018 09:30:00 GMT-0700 (Pacific Daylight Time),99
Tue Jul 03 2018 09:15:00 GMT-0700 (Pacific Daylight Time),99
Tue Jul 03 2018 09:00:00 GMT-0700 (Pacific Daylight Time),97
Tue Jul 03 2018 08:45:00 GMT-0700 (Pacific Daylight Time),96
Tue Jul 03 2018 08:30:00 GMT-0700 (Pacific Daylight Time),96
Tue Jul 03 2018 08:15:00 GMT-0700 (Pacific Daylight Time),97
Tue Jul 03 2018 08:00:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 07:45:00 GMT-0700 (Pacific Daylight Time),89
Tue Jul 03 2018 07:30:00 GMT-0700 (Pacific Daylight Time),93
Tue Jul 03 2018 07:15:00 GMT-0700 (Pacific Daylight Time),92
Tue Jul 03 2018 07:00:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 06:45:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 06:30:00 GMT-0700 (Pacific Daylight Time),89
Tue Jul 03 2018 06:15:00 GMT-0700 (Pacific Daylight Time),90
Tue Jul 03 2018 06:00:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 05:45:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 05:30:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 05:15:00 GMT-0700 (Pacific Daylight Time),92
Tue Jul 03 2018 05:00:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 04:45:00 GMT-0700 (Pacific Daylight Time),93
Tue Jul 03 2018 04:30:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 04:15:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 04:00:00 GMT-0700 (Pacific Daylight Time),92
Tue Jul 03 2018 03:45:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 03:30:00 GMT-0700 (Pacific Daylight Time),92
Tue Jul 03 2018 03:15:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 03:00:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 02:45:00 GMT-0700 (Pacific Daylight Time),90
Tue Jul 03 2018 02:30:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 02:15:00 GMT-0700 (Pacific Daylight Time),90
Tue Jul 03 2018 02:00:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 01:45:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 01:30:00 GMT-0700 (Pacific Daylight Time),91
Tue Jul 03 2018 01:15:00 GMT-0700 (Pacific Daylight Time),93
Tue Jul 03 2018 01:00:00 GMT-0700 (Pacific Daylight Time),93
Tue Jul 03 2018 00:45:00 GMT-0700 (Pacific Daylight Time),94
Tue Jul 03 2018 00:30:00 GMT-0700 (Pacific Daylight Time),96
Tue Jul 03 2018 00:15:00 GMT-0700 (Pacific Daylight Time),95
Tue Jul 03 2018 00:00:00 GMT-0700 (Pacific Daylight Time),98
Mon Jul 02 2018 23:45:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 23:30:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 23:15:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 23:00:00 GMT-0700 (Pacific Daylight Time),97
Mon Jul 02 2018 22:45:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 22:30:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 22:15:00 GMT-0700 (Pacific Daylight Time),94
Mon Jul 02 2018 22:00:00 GMT-0700 (Pacific Daylight Time),94
Mon Jul 02 2018 21:45:00 GMT-0700 (Pacific Daylight Time),94
Mon Jul 02 2018 21:30:00 GMT-0700 (Pacific Daylight Time),95
Mon Jul 02 2018 21:15:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 21:00:00 GMT-0700 (Pacific Daylight Time),97
Mon Jul 02 2018 20:45:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 20:30:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 20:15:00 GMT-0700 (Pacific Daylight Time),98
Mon Jul 02 2018 20:00:00 GMT-0700 (Pacific Daylight Time),99
Mon Jul 02 2018 19:45:00 GMT-0700 (Pacific Daylight Time),98
Mon Jul 02 2018 19:30:00 GMT-0700 (Pacific Daylight Time),98
Mon Jul 02 2018 19:15:00 GMT-0700 (Pacific Daylight Time),100
Mon Jul 02 2018 19:00:00 GMT-0700 (Pacific Daylight Time),98
Mon Jul 02 2018 18:45:00 GMT-0700 (Pacific Daylight Time),100
Mon Jul 02 2018 18:30:00 GMT-0700 (Pacific Daylight Time),100
Mon Jul 02 2018 18:15:00 GMT-0700 (Pacific Daylight Time),100
Mon Jul 02 2018 18:00:00 GMT-0700 (Pacific Daylight Time),102
Mon Jul 02 2018 17:45:00 GMT-0700 (Pacific Daylight Time),102
Mon Jul 02 2018 17:30:00 GMT-0700 (Pacific Daylight Time),103
Mon Jul 02 2018 17:15:00 GMT-0700 (Pacific Daylight Time),106
Mon Jul 02 2018 17:00:00 GMT-0700 (Pacific Daylight Time),106
Mon Jul 02 2018 16:45:00 GMT-0700 (Pacific Daylight Time),108
Mon Jul 02 2018 16:30:00 GMT-0700 (Pacific Daylight Time),108
Mon Jul 02 2018 16:15:00 GMT-0700 (Pacific Daylight Time),109
Mon Jul 02 2018 16:00:00 GMT-0700 (Pacific Daylight Time),108
Mon Jul 02 2018 15:45:00 GMT-0700 (Pacific Daylight Time),109
Mon Jul 02 2018 15:30:00 GMT-0700 (Pacific Daylight Time),108
Mon Jul 02 2018 15:15:00 GMT-0700 (Pacific Daylight Time),108
Mon Jul 02 2018 15:00:00 GMT-0700 (Pacific Daylight Time),107
Mon Jul 02 2018 14:45:00 GMT-0700 (Pacific Daylight Time),109
Mon Jul 02 2018 14:30:00 GMT-0700 (Pacific Daylight Time),108
Mon Jul 02 2018 14:15:00 GMT-0700 (Pacific Daylight Time),109
Mon Jul 02 2018 14:00:00 GMT-0700 (Pacific Daylight Time),108
Mon Jul 02 2018 13:45:00 GMT-0700 (Pacific Daylight Time),105
Mon Jul 02 2018 13:30:00 GMT-0700 (Pacific Daylight Time),107
Mon Jul 02 2018 13:15:00 GMT-0700 (Pacific Daylight Time),106
Mon Jul 02 2018 13:00:00 GMT-0700 (Pacific Daylight Time),107
Mon Jul 02 2018 12:45:00 GMT-0700 (Pacific Daylight Time),106
Mon Jul 02 2018 12:30:00 GMT-0700 (Pacific Daylight Time),104
Mon Jul 02 2018 12:15:00 GMT-0700 (Pacific Daylight Time),106
Mon Jul 02 2018 12:00:00 GMT-0700 (Pacific Daylight Time),104
Mon Jul 02 2018 11:45:00 GMT-0700 (Pacific Daylight Time),105
Mon Jul 02 2018 11:30:00 GMT-0700 (Pacific Daylight Time),104
Mon Jul 02 2018 11:15:00 GMT-0700 (Pacific Daylight Time),104
Mon Jul 02 2018 11:00:00 GMT-0700 (Pacific Daylight Time),104
Mon Jul 02 2018 10:45:00 GMT-0700 (Pacific Daylight Time),103
Mon Jul 02 2018 10:30:00 GMT-0700 (Pacific Daylight Time),102
Mon Jul 02 2018 10:15:00 GMT-0700 (Pacific Daylight Time),100
Mon Jul 02 2018 10:00:00 GMT-0700 (Pacific Daylight Time),102
Mon Jul 02 2018 09:45:00 GMT-0700 (Pacific Daylight Time),98
Mon Jul 02 2018 09:30:00 GMT-0700 (Pacific Daylight Time),98
Mon Jul 02 2018 09:15:00 GMT-0700 (Pacific Daylight Time),99
Mon Jul 02 2018 09:00:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 08:45:00 GMT-0700 (Pacific Daylight Time),98
Mon Jul 02 2018 08:30:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 08:15:00 GMT-0700 (Pacific Daylight Time),96
Mon Jul 02 2018 08:00:00 GMT-0700 (Pacific Daylight Time),94
Mon Jul 02 2018 07:45:00 GMT-0700 (Pacific Daylight Time),93
Mon Jul 02 2018 07:30:00 GMT-0700 (Pacific Daylight Time),80
Mon Jul 02 2018 07:15:00 GMT-0700 (Pacific Daylight Time),66
Mon Jul 02 2018 07:00:00 GMT-0700 (Pacific Daylight Time),67
Mon Jul 02 2018 06:45:00 GMT-0700 (Pacific Daylight Time),67
Mon Jul 02 2018 06:30:00 GMT-0700 (Pacific Daylight Time),65
Mon Jul 02 2018 06:15:00 GMT-0700 (Pacific Daylight Time),66
Mon Jul 02 2018 06:00:00 GMT-0700 (Pacific Daylight Time),67
Mon Jul 02 2018 05:45:00 GMT-0700 (Pacific Daylight Time),88
Mon Jul 02 2018 05:30:00 GMT-0700 (Pacific Daylight Time),90
Mon Jul 02 2018 05:15:00 GMT-0700 (Pacific Daylight Time),92
Mon Jul 02 2018 05:00:00 GMT-0700 (Pacific Daylight Time),91
Mon Jul 02 2018 04:45:00 GMT-0700 (Pacific Daylight Time),91
Mon Jul 02 2018 04:30:00 GMT-0700 (Pacific Daylight Time),91
Mon Jul 02 2018 04:15:00 GMT-0700 (Pacific Daylight Time),92
Mon Jul 02 2018 04:00:00 GMT-0700 (Pacific Daylight Time),92
Mon Jul 02 2018 03:45:00 GMT-0700 (Pacific Daylight Time),92
Mon Jul 02 2018 03:30:00 GMT-0700 (Pacific Daylight Time),94
Mon Jul 02 2018 03:15:00 GMT-0700 (Pacific Daylight Time),94
Mon Jul 02 2018 03:00:00 GMT-0700 (Pacific Daylight Time),94
Mon Jul 02 2018 02:45:00 GMT-0700 (Pacific Daylight Time),94
Mon Jul 02 2018 02:30:00 GMT-0700 (Pacific Daylight Time),93
Mon Jul 02 2018 02:15:00 GMT-0700 (Pacific Daylight Time),94
