Time,ILLC Electricity (kWh)
Wed Jun 26 2019 03:00:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 26 2019 02:45:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 26 2019 02:30:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 26 2019 02:15:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 26 2019 02:00:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 26 2019 01:45:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 26 2019 01:30:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 26 2019 01:15:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 26 2019 01:00:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 26 2019 00:45:00 GMT-0700 (Pacific Daylight Time),23
Wed Jun 26 2019 00:30:00 GMT-0700 (Pacific Daylight Time),24
Wed Jun 26 2019 00:15:00 GMT-0700 (Pacific Daylight Time),25
Wed Jun 26 2019 00:00:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 25 2019 23:45:00 GMT-0700 (Pacific Daylight Time),29
Tue Jun 25 2019 23:30:00 GMT-0700 (Pacific Daylight Time),27
Tue Jun 25 2019 23:15:00 GMT-0700 (Pacific Daylight Time),27
Tue Jun 25 2019 23:00:00 GMT-0700 (Pacific Daylight Time),26
Tue Jun 25 2019 22:45:00 GMT-0700 (Pacific Daylight Time),28
Tue Jun 25 2019 22:30:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 25 2019 22:15:00 GMT-0700 (Pacific Daylight Time),29
Tue Jun 25 2019 22:00:00 GMT-0700 (Pacific Daylight Time),38
Tue Jun 25 2019 21:45:00 GMT-0700 (Pacific Daylight Time),36
Tue Jun 25 2019 21:30:00 GMT-0700 (Pacific Daylight Time),35
Tue Jun 25 2019 21:15:00 GMT-0700 (Pacific Daylight Time),35
Tue Jun 25 2019 21:00:00 GMT-0700 (Pacific Daylight Time),33
Tue Jun 25 2019 20:45:00 GMT-0700 (Pacific Daylight Time),33
Tue Jun 25 2019 20:30:00 GMT-0700 (Pacific Daylight Time),37
Tue Jun 25 2019 20:15:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 25 2019 20:00:00 GMT-0700 (Pacific Daylight Time),37
Tue Jun 25 2019 19:45:00 GMT-0700 (Pacific Daylight Time),35
Tue Jun 25 2019 19:30:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 25 2019 19:15:00 GMT-0700 (Pacific Daylight Time),40
Tue Jun 25 2019 19:00:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 25 2019 18:45:00 GMT-0700 (Pacific Daylight Time),40
Tue Jun 25 2019 18:30:00 GMT-0700 (Pacific Daylight Time),41
Tue Jun 25 2019 18:15:00 GMT-0700 (Pacific Daylight Time),36
Tue Jun 25 2019 18:00:00 GMT-0700 (Pacific Daylight Time),36
Tue Jun 25 2019 17:45:00 GMT-0700 (Pacific Daylight Time),37
Tue Jun 25 2019 17:30:00 GMT-0700 (Pacific Daylight Time),38
Tue Jun 25 2019 17:15:00 GMT-0700 (Pacific Daylight Time),41
Tue Jun 25 2019 17:00:00 GMT-0700 (Pacific Daylight Time),42
Tue Jun 25 2019 16:45:00 GMT-0700 (Pacific Daylight Time),38
Tue Jun 25 2019 16:30:00 GMT-0700 (Pacific Daylight Time),43
Tue Jun 25 2019 16:15:00 GMT-0700 (Pacific Daylight Time),40
Tue Jun 25 2019 16:00:00 GMT-0700 (Pacific Daylight Time),46
Tue Jun 25 2019 15:45:00 GMT-0700 (Pacific Daylight Time),46
Tue Jun 25 2019 15:30:00 GMT-0700 (Pacific Daylight Time),48
Tue Jun 25 2019 15:15:00 GMT-0700 (Pacific Daylight Time),49
Tue Jun 25 2019 15:00:00 GMT-0700 (Pacific Daylight Time),49
Tue Jun 25 2019 14:45:00 GMT-0700 (Pacific Daylight Time),44
Tue Jun 25 2019 14:30:00 GMT-0700 (Pacific Daylight Time),46
Tue Jun 25 2019 14:15:00 GMT-0700 (Pacific Daylight Time),46
Tue Jun 25 2019 14:00:00 GMT-0700 (Pacific Daylight Time),47
Tue Jun 25 2019 13:45:00 GMT-0700 (Pacific Daylight Time),41
Tue Jun 25 2019 13:30:00 GMT-0700 (Pacific Daylight Time),40
Tue Jun 25 2019 13:15:00 GMT-0700 (Pacific Daylight Time),45
Tue Jun 25 2019 13:00:00 GMT-0700 (Pacific Daylight Time),47
Tue Jun 25 2019 12:45:00 GMT-0700 (Pacific Daylight Time),42
Tue Jun 25 2019 12:30:00 GMT-0700 (Pacific Daylight Time),43
Tue Jun 25 2019 12:15:00 GMT-0700 (Pacific Daylight Time),44
Tue Jun 25 2019 12:00:00 GMT-0700 (Pacific Daylight Time),44
Tue Jun 25 2019 11:45:00 GMT-0700 (Pacific Daylight Time),44
Tue Jun 25 2019 11:30:00 GMT-0700 (Pacific Daylight Time),39
Tue Jun 25 2019 11:15:00 GMT-0700 (Pacific Daylight Time),41
Tue Jun 25 2019 11:00:00 GMT-0700 (Pacific Daylight Time),41
Tue Jun 25 2019 10:45:00 GMT-0700 (Pacific Daylight Time),44
Tue Jun 25 2019 10:30:00 GMT-0700 (Pacific Daylight Time),38
Tue Jun 25 2019 10:15:00 GMT-0700 (Pacific Daylight Time),45
Tue Jun 25 2019 10:00:00 GMT-0700 (Pacific Daylight Time),44
Tue Jun 25 2019 09:45:00 GMT-0700 (Pacific Daylight Time),43
Tue Jun 25 2019 09:30:00 GMT-0700 (Pacific Daylight Time),40
Tue Jun 25 2019 09:15:00 GMT-0700 (Pacific Daylight Time),44
Tue Jun 25 2019 09:00:00 GMT-0700 (Pacific Daylight Time),39
Tue Jun 25 2019 08:45:00 GMT-0700 (Pacific Daylight Time),46
Tue Jun 25 2019 08:30:00 GMT-0700 (Pacific Daylight Time),39
Tue Jun 25 2019 08:15:00 GMT-0700 (Pacific Daylight Time),44
Tue Jun 25 2019 08:00:00 GMT-0700 (Pacific Daylight Time),54
Tue Jun 25 2019 07:45:00 GMT-0700 (Pacific Daylight Time),45
Tue Jun 25 2019 07:30:00 GMT-0700 (Pacific Daylight Time),46
Tue Jun 25 2019 07:15:00 GMT-0700 (Pacific Daylight Time),42
Tue Jun 25 2019 07:00:00 GMT-0700 (Pacific Daylight Time),31
Tue Jun 25 2019 06:45:00 GMT-0700 (Pacific Daylight Time),32
Tue Jun 25 2019 06:30:00 GMT-0700 (Pacific Daylight Time),27
Tue Jun 25 2019 06:15:00 GMT-0700 (Pacific Daylight Time),26
Tue Jun 25 2019 06:00:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 25 2019 05:45:00 GMT-0700 (Pacific Daylight Time),28
Tue Jun 25 2019 05:30:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 05:15:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 25 2019 05:00:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 25 2019 04:45:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 25 2019 04:30:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 04:15:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 04:00:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 03:45:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 25 2019 03:30:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 03:15:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 25 2019 03:00:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 02:45:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 02:30:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 02:15:00 GMT-0700 (Pacific Daylight Time),25
Tue Jun 25 2019 02:00:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 25 2019 01:45:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 25 2019 01:30:00 GMT-0700 (Pacific Daylight Time),23
Tue Jun 25 2019 01:15:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 25 2019 01:00:00 GMT-0700 (Pacific Daylight Time),24
Tue Jun 25 2019 00:45:00 GMT-0700 (Pacific Daylight Time),22
Tue Jun 25 2019 00:30:00 GMT-0700 (Pacific Daylight Time),29
Tue Jun 25 2019 00:15:00 GMT-0700 (Pacific Daylight Time),27
Tue Jun 25 2019 00:00:00 GMT-0700 (Pacific Daylight Time),31
Mon Jun 24 2019 23:45:00 GMT-0700 (Pacific Daylight Time),25
Mon Jun 24 2019 23:30:00 GMT-0700 (Pacific Daylight Time),26
Mon Jun 24 2019 23:15:00 GMT-0700 (Pacific Daylight Time),27
Mon Jun 24 2019 23:00:00 GMT-0700 (Pacific Daylight Time),28
Mon Jun 24 2019 22:45:00 GMT-0700 (Pacific Daylight Time),27
Mon Jun 24 2019 22:30:00 GMT-0700 (Pacific Daylight Time),28
Mon Jun 24 2019 22:15:00 GMT-0700 (Pacific Daylight Time),28
Mon Jun 24 2019 22:00:00 GMT-0700 (Pacific Daylight Time),39
Mon Jun 24 2019 21:45:00 GMT-0700 (Pacific Daylight Time),41
Mon Jun 24 2019 21:30:00 GMT-0700 (Pacific Daylight Time),40
Mon Jun 24 2019 21:15:00 GMT-0700 (Pacific Daylight Time),40
Mon Jun 24 2019 21:00:00 GMT-0700 (Pacific Daylight Time),37
Mon Jun 24 2019 20:45:00 GMT-0700 (Pacific Daylight Time),41
Mon Jun 24 2019 20:30:00 GMT-0700 (Pacific Daylight Time),37
Mon Jun 24 2019 20:15:00 GMT-0700 (Pacific Daylight Time),35
Mon Jun 24 2019 20:00:00 GMT-0700 (Pacific Daylight Time),33
Mon Jun 24 2019 19:45:00 GMT-0700 (Pacific Daylight Time),36
Mon Jun 24 2019 19:30:00 GMT-0700 (Pacific Daylight Time),38
Mon Jun 24 2019 19:15:00 GMT-0700 (Pacific Daylight Time),42
Mon Jun 24 2019 19:00:00 GMT-0700 (Pacific Daylight Time),41
Mon Jun 24 2019 18:45:00 GMT-0700 (Pacific Daylight Time),41
Mon Jun 24 2019 18:30:00 GMT-0700 (Pacific Daylight Time),42
Mon Jun 24 2019 18:15:00 GMT-0700 (Pacific Daylight Time),39
Mon Jun 24 2019 18:00:00 GMT-0700 (Pacific Daylight Time),44
Mon Jun 24 2019 17:45:00 GMT-0700 (Pacific Daylight Time),41
Mon Jun 24 2019 17:30:00 GMT-0700 (Pacific Daylight Time),43
Mon Jun 24 2019 17:15:00 GMT-0700 (Pacific Daylight Time),45
Mon Jun 24 2019 17:00:00 GMT-0700 (Pacific Daylight Time),44
Mon Jun 24 2019 16:45:00 GMT-0700 (Pacific Daylight Time),49
Mon Jun 24 2019 16:30:00 GMT-0700 (Pacific Daylight Time),47
Mon Jun 24 2019 16:15:00 GMT-0700 (Pacific Daylight Time),47
Mon Jun 24 2019 16:00:00 GMT-0700 (Pacific Daylight Time),45
Mon Jun 24 2019 15:45:00 GMT-0700 (Pacific Daylight Time),46
Mon Jun 24 2019 15:30:00 GMT-0700 (Pacific Daylight Time),46
Mon Jun 24 2019 15:15:00 GMT-0700 (Pacific Daylight Time),48
Mon Jun 24 2019 15:00:00 GMT-0700 (Pacific Daylight Time),50
Mon Jun 24 2019 14:45:00 GMT-0700 (Pacific Daylight Time),47
Mon Jun 24 2019 14:30:00 GMT-0700 (Pacific Daylight Time),43
Mon Jun 24 2019 14:15:00 GMT-0700 (Pacific Daylight Time),48
Mon Jun 24 2019 14:00:00 GMT-0700 (Pacific Daylight Time),46
Mon Jun 24 2019 13:45:00 GMT-0700 (Pacific Daylight Time),45
Mon Jun 24 2019 13:30:00 GMT-0700 (Pacific Daylight Time),47
Mon Jun 24 2019 13:15:00 GMT-0700 (Pacific Daylight Time),48
Mon Jun 24 2019 13:00:00 GMT-0700 (Pacific Daylight Time),43
Mon Jun 24 2019 12:45:00 GMT-0700 (Pacific Daylight Time),42
Mon Jun 24 2019 12:30:00 GMT-0700 (Pacific Daylight Time),43
Mon Jun 24 2019 12:15:00 GMT-0700 (Pacific Daylight Time),37
Mon Jun 24 2019 12:00:00 GMT-0700 (Pacific Daylight Time),44
Mon Jun 24 2019 11:45:00 GMT-0700 (Pacific Daylight Time),46
Mon Jun 24 2019 11:30:00 GMT-0700 (Pacific Daylight Time),40
Mon Jun 24 2019 11:15:00 GMT-0700 (Pacific Daylight Time),35
Mon Jun 24 2019 11:00:00 GMT-0700 (Pacific Daylight Time),39
Mon Jun 24 2019 10:45:00 GMT-0700 (Pacific Daylight Time),42
Mon Jun 24 2019 10:30:00 GMT-0700 (Pacific Daylight Time),44
Mon Jun 24 2019 10:15:00 GMT-0700 (Pacific Daylight Time),37
Mon Jun 24 2019 10:00:00 GMT-0700 (Pacific Daylight Time),44
Mon Jun 24 2019 09:45:00 GMT-0700 (Pacific Daylight Time),43
Mon Jun 24 2019 09:30:00 GMT-0700 (Pacific Daylight Time),38
Mon Jun 24 2019 09:15:00 GMT-0700 (Pacific Daylight Time),42
Mon Jun 24 2019 09:00:00 GMT-0700 (Pacific Daylight Time),39
Mon Jun 24 2019 08:45:00 GMT-0700 (Pacific Daylight Time),44
Mon Jun 24 2019 08:30:00 GMT-0700 (Pacific Daylight Time),47
Mon Jun 24 2019 08:15:00 GMT-0700 (Pacific Daylight Time),52
Mon Jun 24 2019 08:00:00 GMT-0700 (Pacific Daylight Time),42
Mon Jun 24 2019 07:45:00 GMT-0700 (Pacific Daylight Time),41
Mon Jun 24 2019 07:30:00 GMT-0700 (Pacific Daylight Time),35
Mon Jun 24 2019 07:15:00 GMT-0700 (Pacific Daylight Time),33
Mon Jun 24 2019 07:00:00 GMT-0700 (Pacific Daylight Time),35
Mon Jun 24 2019 06:45:00 GMT-0700 (Pacific Daylight Time),29
Mon Jun 24 2019 06:30:00 GMT-0700 (Pacific Daylight Time),27
Mon Jun 24 2019 06:15:00 GMT-0700 (Pacific Daylight Time),27
Mon Jun 24 2019 06:00:00 GMT-0700 (Pacific Daylight Time),25
Mon Jun 24 2019 05:45:00 GMT-0700 (Pacific Daylight Time),26
Mon Jun 24 2019 05:30:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 05:15:00 GMT-0700 (Pacific Daylight Time),23
Mon Jun 24 2019 05:00:00 GMT-0700 (Pacific Daylight Time),23
Mon Jun 24 2019 04:45:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 04:30:00 GMT-0700 (Pacific Daylight Time),25
Mon Jun 24 2019 04:15:00 GMT-0700 (Pacific Daylight Time),22
Mon Jun 24 2019 04:00:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 03:45:00 GMT-0700 (Pacific Daylight Time),23
Mon Jun 24 2019 03:30:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 03:15:00 GMT-0700 (Pacific Daylight Time),22
Mon Jun 24 2019 03:00:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 02:45:00 GMT-0700 (Pacific Daylight Time),25
Mon Jun 24 2019 02:30:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 02:15:00 GMT-0700 (Pacific Daylight Time),23
Mon Jun 24 2019 02:00:00 GMT-0700 (Pacific Daylight Time),23
Mon Jun 24 2019 01:45:00 GMT-0700 (Pacific Daylight Time),25
Mon Jun 24 2019 01:30:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 01:15:00 GMT-0700 (Pacific Daylight Time),25
Mon Jun 24 2019 01:00:00 GMT-0700 (Pacific Daylight Time),23
Mon Jun 24 2019 00:45:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 00:30:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 00:15:00 GMT-0700 (Pacific Daylight Time),24
Mon Jun 24 2019 00:00:00 GMT-0700 (Pacific Daylight Time),27
Sun Jun 23 2019 23:45:00 GMT-0700 (Pacific Daylight Time),27
Sun Jun 23 2019 23:30:00 GMT-0700 (Pacific Daylight Time),25
Sun Jun 23 2019 23:15:00 GMT-0700 (Pacific Daylight Time),28
Sun Jun 23 2019 23:00:00 GMT-0700 (Pacific Daylight Time),28
Sun Jun 23 2019 22:45:00 GMT-0700 (Pacific Daylight Time),29
Sun Jun 23 2019 22:30:00 GMT-0700 (Pacific Daylight Time),32
Sun Jun 23 2019 22:15:00 GMT-0700 (Pacific Daylight Time),33
Sun Jun 23 2019 22:00:00 GMT-0700 (Pacific Daylight Time),35
Sun Jun 23 2019 21:45:00 GMT-0700 (Pacific Daylight Time),36
Sun Jun 23 2019 21:30:00 GMT-0700 (Pacific Daylight Time),36
Sun Jun 23 2019 21:15:00 GMT-0700 (Pacific Daylight Time),34
Sun Jun 23 2019 21:00:00 GMT-0700 (Pacific Daylight Time),36
Sun Jun 23 2019 20:45:00 GMT-0700 (Pacific Daylight Time),38
Sun Jun 23 2019 20:30:00 GMT-0700 (Pacific Daylight Time),33
Sun Jun 23 2019 20:15:00 GMT-0700 (Pacific Daylight Time),33
Sun Jun 23 2019 20:00:00 GMT-0700 (Pacific Daylight Time),35
Sun Jun 23 2019 19:45:00 GMT-0700 (Pacific Daylight Time),34
Sun Jun 23 2019 19:30:00 GMT-0700 (Pacific Daylight Time),37
Sun Jun 23 2019 19:15:00 GMT-0700 (Pacific Daylight Time),38
Sun Jun 23 2019 19:00:00 GMT-0700 (Pacific Daylight Time),38
Sun Jun 23 2019 18:45:00 GMT-0700 (Pacific Daylight Time),39
Sun Jun 23 2019 18:30:00 GMT-0700 (Pacific Daylight Time),41
Sun Jun 23 2019 18:15:00 GMT-0700 (Pacific Daylight Time),39
Sun Jun 23 2019 18:00:00 GMT-0700 (Pacific Daylight Time),39
Sun Jun 23 2019 17:45:00 GMT-0700 (Pacific Daylight Time),41
Sun Jun 23 2019 17:30:00 GMT-0700 (Pacific Daylight Time),42
Sun Jun 23 2019 17:15:00 GMT-0700 (Pacific Daylight Time),41
Sun Jun 23 2019 17:00:00 GMT-0700 (Pacific Daylight Time),39
Sun Jun 23 2019 16:45:00 GMT-0700 (Pacific Daylight Time),46
Sun Jun 23 2019 16:30:00 GMT-0700 (Pacific Daylight Time),44
Sun Jun 23 2019 16:15:00 GMT-0700 (Pacific Daylight Time),41
Sun Jun 23 2019 16:00:00 GMT-0700 (Pacific Daylight Time),41
Sun Jun 23 2019 15:45:00 GMT-0700 (Pacific Daylight Time),41
Sun Jun 23 2019 15:30:00 GMT-0700 (Pacific Daylight Time),39
Sun Jun 23 2019 15:15:00 GMT-0700 (Pacific Daylight Time),40
Sun Jun 23 2019 15:00:00 GMT-0700 (Pacific Daylight Time),42
Sun Jun 23 2019 14:45:00 GMT-0700 (Pacific Daylight Time),43
Sun Jun 23 2019 14:30:00 GMT-0700 (Pacific Daylight Time),44
Sun Jun 23 2019 14:15:00 GMT-0700 (Pacific Daylight Time),40
Sun Jun 23 2019 14:00:00 GMT-0700 (Pacific Daylight Time),43
Sun Jun 23 2019 13:45:00 GMT-0700 (Pacific Daylight Time),41
Sun Jun 23 2019 13:30:00 GMT-0700 (Pacific Daylight Time),37
Sun Jun 23 2019 13:15:00 GMT-0700 (Pacific Daylight Time),38
Sun Jun 23 2019 13:00:00 GMT-0700 (Pacific Daylight Time),38
Sun Jun 23 2019 12:45:00 GMT-0700 (Pacific Daylight Time),31
Sun Jun 23 2019 12:30:00 GMT-0700 (Pacific Daylight Time),28
Sun Jun 23 2019 12:15:00 GMT-0700 (Pacific Daylight Time),36
Sun Jun 23 2019 12:00:00 GMT-0700 (Pacific Daylight Time),34
Sun Jun 23 2019 11:45:00 GMT-0700 (Pacific Daylight Time),40
Sun Jun 23 2019 11:30:00 GMT-0700 (Pacific Daylight Time),38
Sun Jun 23 2019 11:15:00 GMT-0700 (Pacific Daylight Time),37
Sun Jun 23 2019 11:00:00 GMT-0700 (Pacific Daylight Time),40
Sun Jun 23 2019 10:45:00 GMT-0700 (Pacific Daylight Time),35
Sun Jun 23 2019 10:30:00 GMT-0700 (Pacific Daylight Time),41
Sun Jun 23 2019 10:15:00 GMT-0700 (Pacific Daylight Time),34
Sun Jun 23 2019 10:00:00 GMT-0700 (Pacific Daylight Time),35
Sun Jun 23 2019 09:45:00 GMT-0700 (Pacific Daylight Time),31
Sun Jun 23 2019 09:30:00 GMT-0700 (Pacific Daylight Time),34
Sun Jun 23 2019 09:15:00 GMT-0700 (Pacific Daylight Time),32
Sun Jun 23 2019 09:00:00 GMT-0700 (Pacific Daylight Time),35
Sun Jun 23 2019 08:45:00 GMT-0700 (Pacific Daylight Time),28
Sun Jun 23 2019 08:30:00 GMT-0700 (Pacific Daylight Time),36
Sun Jun 23 2019 08:15:00 GMT-0700 (Pacific Daylight Time),31
Sun Jun 23 2019 08:00:00 GMT-0700 (Pacific Daylight Time),35
Sun Jun 23 2019 07:45:00 GMT-0700 (Pacific Daylight Time),30
Sun Jun 23 2019 07:30:00 GMT-0700 (Pacific Daylight Time),29
Sun Jun 23 2019 07:15:00 GMT-0700 (Pacific Daylight Time),29
Sun Jun 23 2019 07:00:00 GMT-0700 (Pacific Daylight Time),27
Sun Jun 23 2019 06:45:00 GMT-0700 (Pacific Daylight Time),28
Sun Jun 23 2019 06:30:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 06:15:00 GMT-0700 (Pacific Daylight Time),25
Sun Jun 23 2019 06:00:00 GMT-0700 (Pacific Daylight Time),25
Sun Jun 23 2019 05:45:00 GMT-0700 (Pacific Daylight Time),25
Sun Jun 23 2019 05:30:00 GMT-0700 (Pacific Daylight Time),22
Sun Jun 23 2019 05:15:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 05:00:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 04:45:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 04:30:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 04:15:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 04:00:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 03:45:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 03:30:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 03:15:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 03:00:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 02:45:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 02:30:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 02:15:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 02:00:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 01:45:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 01:30:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 01:15:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 01:00:00 GMT-0700 (Pacific Daylight Time),23
Sun Jun 23 2019 00:45:00 GMT-0700 (Pacific Daylight Time),24
Sun Jun 23 2019 00:30:00 GMT-0700 (Pacific Daylight Time),27
Sun Jun 23 2019 00:15:00 GMT-0700 (Pacific Daylight Time),25
Sun Jun 23 2019 00:00:00 GMT-0700 (Pacific Daylight Time),25
Sat Jun 22 2019 23:45:00 GMT-0700 (Pacific Daylight Time),25
Sat Jun 22 2019 23:30:00 GMT-0700 (Pacific Daylight Time),26
Sat Jun 22 2019 23:15:00 GMT-0700 (Pacific Daylight Time),24
Sat Jun 22 2019 23:00:00 GMT-0700 (Pacific Daylight Time),26
Sat Jun 22 2019 22:45:00 GMT-0700 (Pacific Daylight Time),26
Sat Jun 22 2019 22:30:00 GMT-0700 (Pacific Daylight Time),29
Sat Jun 22 2019 22:15:00 GMT-0700 (Pacific Daylight Time),26
Sat Jun 22 2019 22:00:00 GMT-0700 (Pacific Daylight Time),35
Sat Jun 22 2019 21:45:00 GMT-0700 (Pacific Daylight Time),31
Sat Jun 22 2019 21:30:00 GMT-0700 (Pacific Daylight Time),35
Sat Jun 22 2019 21:15:00 GMT-0700 (Pacific Daylight Time),39
Sat Jun 22 2019 21:00:00 GMT-0700 (Pacific Daylight Time),37
Sat Jun 22 2019 20:45:00 GMT-0700 (Pacific Daylight Time),36
Sat Jun 22 2019 20:30:00 GMT-0700 (Pacific Daylight Time),36
Sat Jun 22 2019 20:15:00 GMT-0700 (Pacific Daylight Time),31
Sat Jun 22 2019 20:00:00 GMT-0700 (Pacific Daylight Time),31
Sat Jun 22 2019 19:45:00 GMT-0700 (Pacific Daylight Time),31
Sat Jun 22 2019 19:30:00 GMT-0700 (Pacific Daylight Time),38
Sat Jun 22 2019 19:15:00 GMT-0700 (Pacific Daylight Time),35
Sat Jun 22 2019 19:00:00 GMT-0700 (Pacific Daylight Time),41
Sat Jun 22 2019 18:45:00 GMT-0700 (Pacific Daylight Time),38
Sat Jun 22 2019 18:30:00 GMT-0700 (Pacific Daylight Time),37
Sat Jun 22 2019 18:15:00 GMT-0700 (Pacific Daylight Time),40
Sat Jun 22 2019 18:00:00 GMT-0700 (Pacific Daylight Time),44
Sat Jun 22 2019 17:45:00 GMT-0700 (Pacific Daylight Time),42
Sat Jun 22 2019 17:30:00 GMT-0700 (Pacific Daylight Time),39
Sat Jun 22 2019 17:15:00 GMT-0700 (Pacific Daylight Time),37
Sat Jun 22 2019 17:00:00 GMT-0700 (Pacific Daylight Time),38
Sat Jun 22 2019 16:45:00 GMT-0700 (Pacific Daylight Time),39
Sat Jun 22 2019 16:30:00 GMT-0700 (Pacific Daylight Time),39
Sat Jun 22 2019 16:15:00 GMT-0700 (Pacific Daylight Time),38
Sat Jun 22 2019 16:00:00 GMT-0700 (Pacific Daylight Time),41
Sat Jun 22 2019 15:45:00 GMT-0700 (Pacific Daylight Time),41
Sat Jun 22 2019 15:30:00 GMT-0700 (Pacific Daylight Time),39
Sat Jun 22 2019 15:15:00 GMT-0700 (Pacific Daylight Time),38
Sat Jun 22 2019 15:00:00 GMT-0700 (Pacific Daylight Time),39
Sat Jun 22 2019 14:45:00 GMT-0700 (Pacific Daylight Time),42
Sat Jun 22 2019 14:30:00 GMT-0700 (Pacific Daylight Time),42
Sat Jun 22 2019 14:15:00 GMT-0700 (Pacific Daylight Time),38
Sat Jun 22 2019 14:00:00 GMT-0700 (Pacific Daylight Time),40
Sat Jun 22 2019 13:45:00 GMT-0700 (Pacific Daylight Time),35
Sat Jun 22 2019 13:30:00 GMT-0700 (Pacific Daylight Time),36
Sat Jun 22 2019 13:15:00 GMT-0700 (Pacific Daylight Time),36
Sat Jun 22 2019 13:00:00 GMT-0700 (Pacific Daylight Time),37
Sat Jun 22 2019 12:45:00 GMT-0700 (Pacific Daylight Time),31
Sat Jun 22 2019 12:30:00 GMT-0700 (Pacific Daylight Time),34
Sat Jun 22 2019 12:15:00 GMT-0700 (Pacific Daylight Time),30
Sat Jun 22 2019 12:00:00 GMT-0700 (Pacific Daylight Time),35
Sat Jun 22 2019 11:45:00 GMT-0700 (Pacific Daylight Time),32
Sat Jun 22 2019 11:30:00 GMT-0700 (Pacific Daylight Time),31
Sat Jun 22 2019 11:15:00 GMT-0700 (Pacific Daylight Time),31
Sat Jun 22 2019 11:00:00 GMT-0700 (Pacific Daylight Time),33
Sat Jun 22 2019 10:45:00 GMT-0700 (Pacific Daylight Time),29
Sat Jun 22 2019 10:30:00 GMT-0700 (Pacific Daylight Time),38
Sat Jun 22 2019 10:15:00 GMT-0700 (Pacific Daylight Time),39
Sat Jun 22 2019 10:00:00 GMT-0700 (Pacific Daylight Time),37
Sat Jun 22 2019 09:45:00 GMT-0700 (Pacific Daylight Time),34
